"X","id","journal","vol","issue","articleNum","title","has.data","url","article.url","data.url","htmlFile","publication.date","data.size","data.unit","keywords","JEL","JEL1","JEL2","JEL3","JEL4","JEL5","JEL6","JEL7","zip.size","data.files.size","size.7z","size.ado","size.c","size.cpp","size.csv","size.dat","size.do","size.dta","size.f95","size.g","size.gms","size.gz","size.java","size.js","size.lng","size.m","size.mat","size.mod","size.nb","size.prg","size.py","size.r","size.rdata","size.sas","size.sas7bdat","size.tar","size.tsp","size.txt","size.xls","size.xlsx","size.xml","size.zip","size.ztt","year","month","date"
19,"aejpol_5_2_6","aejpol",5,2,6,"Evaluating US Fuel Economy Standards in a Model with Producer and Household Heterogeneity","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/pol.5.2.148","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/pol.5.2.148","http://www.aeaweb.org/aej/pol/data/2011-0098_data.zip","D:/libraries/ScrapAER/html/aejpol_vol_5_issue_2_article_6.html","2013/05",109.08,"MB",NA,"H24: Personal Income and Other Nonbusiness Taxes and Subsidies; includes inheritance and gift taxes, L51: Economics of Regulation, L62: Automobiles; Other Transportation Equipment, , , , ","H24: Personal Income and Other Nonbusiness Taxes and Subsidies; includes inheritance and gift taxes","L51: Economics of Regulation","L62: Automobiles; Other Transportation Equipment","","","","",1012.494221,0.06248,0,0,0.130081,0,0.06248,0,0.008158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005862,0,0,0,0,0,2013,5,"2013-5-01"
20,"aejpol_5_2_7","aejpol",5,2,7,"The EITC, Tax Refunds, and Unemployment Spells","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/pol.5.2.188","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/pol.5.2.188","http://www.aeaweb.org/aej/pol/data/2011-0162_data.zip","D:/libraries/ScrapAER/html/aejpol_vol_5_issue_2_article_7.html","2013/05",47.56,"MB",NA,"H24: Personal Income and Other Nonbusiness Taxes and Subsidies; includes inheritance and gift taxes, J64: Unemployment: Models, Duration, Incidence, and Job Search, , , , , ","H24: Personal Income and Other Nonbusiness Taxes and Subsidies; includes inheritance and gift taxes","J64: Unemployment: Models, Duration, Incidence, and Job Search","","","","","",1482.69607,1479.795645,0,0,0,0,0,0,2.878916,1479.795645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,5,"2013-5-01"
21,"aejpol_5_2_8","aejpol",5,2,8,"Social Capital and Political Accountability","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/pol.5.2.222","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/pol.5.2.222","http://www.aeaweb.org/aej/pol/data/2011-0005_data.zip","D:/libraries/ScrapAER/html/aejpol_vol_5_issue_2_article_8.html","2013/05",0.21902,"MB",NA,"D72: Political Processes: Rent-seeking, Lobbying, Elections, Legislatures, and Voting Behavior, I31: General Welfare, Z13: Economic Sociology; Economic Anthropology; Social and Economic Stratification, , , , ","D72: Political Processes: Rent-seeking, Lobbying, Elections, Legislatures, and Voting Behavior","I31: General Welfare","Z13: Economic Sociology; Economic Anthropology; Social and Economic Stratification","","","","",0.81085,0.776821,0,0,0,0,0,0,0.014335,0.776821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,5,"2013-5-01"
22,"aejpol_5_2_9","aejpol",5,2,9,"Feeling the Florida Heat? How Low-Performing Schools Respond to Voucher and Accountability Pressure","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/pol.5.2.251","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/pol.5.2.251","http://www.aeaweb.org/aej/pol/data/2011-0175_data.zip","D:/libraries/ScrapAER/html/aejpol_vol_5_issue_2_article_9.html","2013/05",0.0108,"MB",NA,"H75: State and Local Government: Health; Education; Welfare; Public Pensions, I21: Analysis of Education, I28: Education: Government Policy, , , , ","H75: State and Local Government: Health; Education; Welfare; Public Pensions","I21: Analysis of Education","I28: Education: Government Policy","","","","",0.028697,0,0,0,0,0,0,0,0.026768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001929,0,0,0,0,0,2013,5,"2013-5-01"
23,"aejpol_5_3_1","aejpol",5,3,1,"What Does Health Reform Mean for the Health Care Industry? Evidence from the Massachusetts Special Senate Election","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/pol.5.3.1","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/pol.5.3.1","http://www.aeaweb.org/aej/pol/data/2010-0154_data.zip","D:/libraries/ScrapAER/html/aejpol_vol_5_issue_3_article_1.html","2013/08",0.09278,"MB",NA,"D72: Political Processes: Rent-seeking, Lobbying, Elections, Legislatures, and Voting Behavior, H51: National Government Expenditures and Health, I11: Analysis of Health Care Markets, I18: Health: Government Policy; Regulation; Public Health, , , ","D72: Political Processes: Rent-seeking, Lobbying, Elections, Legislatures, and Voting Behavior","H51: National Government Expenditures and Health","I11: Analysis of Health Care Markets","I18: Health: Government Policy; Regulation; Public Health","","","",0.128664,0.003672,0,0,0,0,0,0,0.023137,0.003672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,8,"2013-8-01"
24,"aejpol_5_3_10","aejpol",5,3,10,"The Sky Is Not Flat: How Discriminatory Is the Access to International Air Services?","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/pol.5.3.287","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/pol.5.3.287","http://www.aeaweb.org/aej/pol/data/2010-0067_data.zip","D:/libraries/ScrapAER/html/aejpol_vol_5_issue_3_article_10.html","2013/08",0.52557,"MB",NA,"F13: Trade Policy; International Trade Organizations, L51: Economics of Regulation, L93: Air Transportation, L98: Industry Studies: Utilities and Transportation: Government Policy, R41: Transportation: Demand, Supply, and Congestion; Safety and Accidents; Transportation Noise, , ","F13: Trade Policy; International Trade Organizations","L51: Economics of Regulation","L93: Air Transportation","L98: Industry Studies: Utilities and Transportation: Government Policy","R41: Transportation: Demand, Supply, and Congestion; Safety and Accidents; Transportation Noise","","",5.286694,5.149008,0,0,0,0,0,0,0.018838,5.047575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007025,0,0,0.101433,0,0,2013,8,"2013-8-01"
25,"aejpol_5_3_11","aejpol",5,3,11,"Corrigendum: Measuring the Output Responses to Fiscal Policy","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/pol.5.3.320","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/pol.5.3.320","http://www.aeaweb.org/aej/pol/data/2010-0164c_data.zip","D:/libraries/ScrapAER/html/aejpol_vol_5_issue_3_article_11.html","2013/08",2.74,"MB",NA,"E23: Macroeconomics: Production, E32: Business Fluctuations; Cycles, E62: Fiscal Policy, , , , ","E23: Macroeconomics: Production","E32: Business Fluctuations; Cycles","E62: Fiscal Policy","","","","",4.155462,3.644992,0,0,0,0,0,0,0.000886,0.005664,0,0,0,0,0,0,0,0.490184,0,0,0,0,0,0,0,0,0,0,0,9.1e-05,0,3.639328,0,0,0,2013,8,"2013-8-01"
26,"aejpol_5_3_2","aejpol",5,3,2,"The Welfare Effects of Misperceived Product Costs: Data and Calibrations from the Automobile Market","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/pol.5.3.30","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/pol.5.3.30","http://www.aeaweb.org/aej/pol/data/2012-0009_data.zip","D:/libraries/ScrapAER/html/aejpol_vol_5_issue_3_article_2.html","2013/08",1.12,"MB",NA,"D12: Consumer Economics: Empirical Analysis, D83: Search; Learning; Information and Knowledge; Communication; Belief, L62: Automobiles; Other Transportation Equipment, , , , ","D12: Consumer Economics: Empirical Analysis","D83: Search; Learning; Information and Knowledge; Communication; Belief","L62: Automobiles; Other Transportation Equipment","","","","",2.138027,1.939127,0,0,0,0,0.000689,0,0.127102,0,0,0,0,0,0,0,0,0.01775,0,0,0,0,0,0,0,0,0,0,0,0,0,1.938438,0,0,0,2013,8,"2013-8-01"
27,"aejpol_5_3_3","aejpol",5,3,3,"Beyond Work Ethic: Religion, Individual, and Political Preferences","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/pol.5.3.67","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/pol.5.3.67","http://www.aeaweb.org/aej/pol/data/2011-0231_data.zip","D:/libraries/ScrapAER/html/aejpol_vol_5_issue_3_article_3.html","2013/08",1.05,"MB",NA,"D12: Consumer Economics: Empirical Analysis, D31: Personal Income, Wealth, and Their Distributions, D72: Political Processes: Rent-seeking, Lobbying, Elections, Legislatures, and Voting Behavior, H23: Taxation and Subsidies: Externalities; Redistributive Effects; Environmental Taxes and Subsidies, N33: Economic History: Labor and Consumers, Demography, Education, Health, Welfare, Income, Wealth, Religion, and Philanthropy: Europe: Pre-1913, Z12: Cultural Economics: Religion, ","D12: Consumer Economics: Empirical Analysis","D31: Personal Income, Wealth, and Their Distributions","D72: Political Processes: Rent-seeking, Lobbying, Elections, Legislatures, and Voting Behavior","H23: Taxation and Subsidies: Externalities; Redistributive Effects; Environmental Taxes and Subsidies","N33: Economic History: Labor and Consumers, Demography, Education, Health, Welfare, Income, Wealth, Religion, and Philanthropy: Europe: Pre-1913","Z12: Cultural Economics: Religion","",1.660794,1.19451,0,0,0,0,0,0,0.02912,1.19451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,8,"2013-8-01"
28,"aejpol_5_3_4","aejpol",5,3,4,"Driving under the (Cellular) Influence","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/pol.5.3.92","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/pol.5.3.92","http://www.aeaweb.org/aej/pol/data/2011-0053_data.zip","D:/libraries/ScrapAER/html/aejpol_vol_5_issue_3_article_4.html","2013/08",27.45,"MB",NA,"R41: Transportation: Demand, Supply, and Congestion; Safety and Accidents; Transportation Noise, , , , , , ","R41: Transportation: Demand, Supply, and Congestion; Safety and Accidents; Transportation Noise","","","","","","",178.681315,178.232092,0,0,0,0,0,0,0.03133,178.232092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,8,"2013-8-01"
29,"aejpol_5_3_5","aejpol",5,3,5,"Local Responses to Federal Grants: Evidence from the Introduction of Title I in the South","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/pol.5.3.126","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/pol.5.3.126","http://www.aeaweb.org/aej/pol/data/2012-0153_data.zip","D:/libraries/ScrapAER/html/aejpol_vol_5_issue_3_article_5.html","2013/08",1.7,"MB",NA,"H52: National Government Expenditures and Education, H75: State and Local Government: Health; Education; Welfare; Public Pensions, I21: Analysis of Education, I28: Education: Government Policy, J15: Economics of Minorities, Races, and Immigrants; Non-labor Discrimination, , ","H52: National Government Expenditures and Education","H75: State and Local Government: Health; Education; Welfare; Public Pensions","I21: Analysis of Education","I28: Education: Government Policy","J15: Economics of Minorities, Races, and Immigrants; Non-labor Discrimination","","",5.946706,5.189254,0,0,0,0,0,0,0.096782,5.189254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022456,0,0,0,0,0,2013,8,"2013-8-01"
30,"aejpol_5_3_6","aejpol",5,3,6,"The Effect of a Universal Child Benefit on Conceptions, Abortions, and Early Maternal Labor Supply","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/pol.5.3.160","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/pol.5.3.160","http://www.aeaweb.org/aej/pol/data/2011-0196_data.zip","D:/libraries/ScrapAER/html/aejpol_vol_5_issue_3_article_6.html","2013/08",6.54,"MB",NA,"I38: Welfare and Poverty: Government Programs; Provision and Effects of Welfare Programs, J13: Fertility; Family Planning; Child Care; Children; Youth, J16: Economics of Gender; Non-labor Discrimination, J22: Time Allocation and Labor Supply, , , ","I38: Welfare and Poverty: Government Programs; Provision and Effects of Welfare Programs","J13: Fertility; Family Planning; Child Care; Children; Youth","J16: Economics of Gender; Non-labor Discrimination","J22: Time Allocation and Labor Supply","","","",73.240831,73.177865,0,0,0,0,0,0,0.02032,73.177865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,8,"2013-8-01"
31,"aejpol_5_3_7","aejpol",5,3,7,"Persistent Antimarket Culture: A Legacy of the Pale of Settlement after the Holocaust","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/pol.5.3.189","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/pol.5.3.189","http://www.aeaweb.org/aej/pol/data/2012-0113_data.zip","D:/libraries/ScrapAER/html/aejpol_vol_5_issue_3_article_7.html","2013/08",8.52,"MB",NA,"J11: Demographic Trends, Macroeconomic Effects, and Forecasts, N33: Economic History: Labor and Consumers, Demography, Education, Health, Welfare, Income, Wealth, Religion, and Philanthropy: Europe: Pre-1913, N34: Economic History: Labor and Consumers, Demography, Education, Health, Welfare, Income, Wealth, Religion, and Philanthropy: Europe: 1913-, N43: Economic History: Government, War, Law, International Relations, and Regulation: Europe: Pre-1913, N44: Economic History: Government, War, Law, International Relations, and Regulation: Europe: 1913-, P10: Capitalist Systems: General, Z12: Cultural Economics: Religion","J11: Demographic Trends, Macroeconomic Effects, and Forecasts","N33: Economic History: Labor and Consumers, Demography, Education, Health, Welfare, Income, Wealth, Religion, and Philanthropy: Europe: Pre-1913","N34: Economic History: Labor and Consumers, Demography, Education, Health, Welfare, Income, Wealth, Religion, and Philanthropy: Europe: 1913-","N43: Economic History: Government, War, Law, International Relations, and Regulation: Europe: Pre-1913","N44: Economic History: Government, War, Law, International Relations, and Regulation: Europe: 1913-","P10: Capitalist Systems: General","Z12: Cultural Economics: Religion",70.869754,68.290503,0,0,0,0,0,0,0.037177,67.330025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074862,0.960478,0,0,0,0,2013,8,"2013-8-01"
32,"aejpol_5_3_8","aejpol",5,3,8,"Substitution and Stigma: Evidence on Religious Markets from the Catholic Sex Abuse Scandal","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/pol.5.3.227","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/pol.5.3.227","http://www.aeaweb.org/aej/pol/data/2011-0264_data.zip","D:/libraries/ScrapAER/html/aejpol_vol_5_issue_3_article_8.html","2013/08",0.249,"MB",NA,"D64: Altruism; Philanthropy, Z12: Cultural Economics: Religion, , , , , ","D64: Altruism; Philanthropy","Z12: Cultural Economics: Religion","","","","","",1.543433,1.528916,0,0,0,0,0,0,0.008069,1.528916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,8,"2013-8-01"
33,"aejpol_5_3_9","aejpol",5,3,9,"Incentive Schemes for Local Government: Theory and Evidence from Comprehensive Performance Assessment in England","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/pol.5.3.254","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/pol.5.3.254","http://www.aeaweb.org/aej/pol/data/2011-0292_data.zip","D:/libraries/ScrapAER/html/aejpol_vol_5_issue_3_article_9.html","2013/08",0.3811,"MB",NA,"H71: State and Local Taxation, Subsidies, and Revenue, H72: State and Local Budget and Expenditures, H75: State and Local Government: Health; Education; Welfare; Public Pensions, H76: State and Local Government: Other Expenditure Categories, R51: Finance in Urban and Rural Economies, , ","H71: State and Local Taxation, Subsidies, and Revenue","H72: State and Local Budget and Expenditures","H75: State and Local Government: Health; Education; Welfare; Public Pensions","H76: State and Local Government: Other Expenditure Categories","R51: Finance in Urban and Rural Economies","","",0.797978,0.662721,0,0,0,0,0,0,0.092333,0.662721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,8,"2013-8-01"
34,"aejpol_5_4_1","aejpol",5,4,1,"Effects of Federal Policy to Insure Young Adults: Evidence from the 2010 Affordable Care Act's Dependent-Coverage Mandate","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/pol.5.4.1","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/pol.5.4.1","http://www.aeaweb.org/aej/pol/data/2012-0133_data.zip","D:/libraries/ScrapAER/html/aejpol_vol_5_issue_4_article_1.html","2013/11",5.21,"MB",NA,"H51: National Government Expenditures and Health, I11: Analysis of Health Care Markets, I18: Health: Government Policy; Regulation; Public Health, J13: Fertility; Family Planning; Child Care; Children; Youth, J22: Time Allocation and Labor Supply, , ","H51: National Government Expenditures and Health","I11: Analysis of Health Care Markets","I18: Health: Government Policy; Regulation; Public Health","J13: Fertility; Family Planning; Child Care; Children; Youth","J22: Time Allocation and Labor Supply","","",32.290261,27.138388,0,0.280691,0,0,0,0,3.813864,27.138388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,"2013-11-01"
35,"aejpol_5_4_10","aejpol",5,4,10,"The Economic and Policy Consequences of Catastrophes","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/pol.5.4.306","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/pol.5.4.306","http://www.aeaweb.org/aej/pol/data/2011-0129_data.zip","D:/libraries/ScrapAER/html/aejpol_vol_5_issue_4_article_10.html","2013/11",0.30186,"MB",NA,"D81: Criteria for Decision-Making under Risk and Uncertainty, E22: Capital; Investment; Capacity, E23: Macroeconomics: Production, E32: Business Fluctuations; Cycles, G22: Insurance; Insurance Companies; Actuarial Studies, H25: Business Taxes and Subsidies including sales and value-added (VAT), Q54: Climate; Natural Disasters; Global Warming","D81: Criteria for Decision-Making under Risk and Uncertainty","E22: Capital; Investment; Capacity","E23: Macroeconomics: Production","E32: Business Fluctuations; Cycles","G22: Insurance; Insurance Companies; Actuarial Studies","H25: Business Taxes and Subsidies including sales and value-added (VAT)","Q54: Climate; Natural Disasters; Global Warming",0.510361,0.328192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003758,0,0,0,0,0,0,0,0,0,0,0,0,0.328192,0,0,0,0,2013,11,"2013-11-01"
36,"aejpol_5_4_2","aejpol",5,4,2,"Absorptive Capacity and the Growth and Investment Effects of Regional Transfers: A Regression Discontinuity Design with Heterogeneous Treatment Effects","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/pol.5.4.29","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/pol.5.4.29","http://www.aeaweb.org/aej/pol/data/2011-0143_data.zip","D:/libraries/ScrapAER/html/aejpol_vol_5_issue_4_article_2.html","2013/11",0.06809,"MB",NA,"C21: Single Equation Models; Single Variables: Cross-Sectional Models; Spatial Models; Treatment Effect Models; Quantile Regressions, F35: Foreign Aid, H23: Taxation and Subsidies: Externalities; Redistributive Effects; Environmental Taxes and Subsidies, H77: Intergovernmental Relations; Federalism; Secession, R11: Regional Economic Activity: Growth, Development, Environmental Issues, and Changes, , ","C21: Single Equation Models; Single Variables: Cross-Sectional Models; Spatial Models; Treatment Effect Models; Quantile Regressions","F35: Foreign Aid","H23: Taxation and Subsidies: Externalities; Redistributive Effects; Environmental Taxes and Subsidies","H77: Intergovernmental Relations; Federalism; Secession","R11: Regional Economic Activity: Growth, Development, Environmental Issues, and Changes","","",0.147627,0.0649,0,0,0,0,0,0,0.050584,0.0649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,"2013-11-01"
37,"aejpol_5_4_3","aejpol",5,4,3,"Profiting from Regulation: Evidence from the European Carbon Market","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/pol.5.4.78","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/pol.5.4.78","http://www.aeaweb.org/aej/pol/data/2011-0259_data.zip","D:/libraries/ScrapAER/html/aejpol_vol_5_issue_4_article_3.html","2013/11",4.91,"MB",NA,"G12: Asset Pricing; Trading Volume; Bond Interest Rates, G14: Information and Market Efficiency; Event Studies; Insider Trading, L94: Electric Utilities, Q53: Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling, Q54: Climate; Natural Disasters; Global Warming, Q58: Environmental Economics: Government Policy, ","G12: Asset Pricing; Trading Volume; Bond Interest Rates","G14: Information and Market Efficiency; Event Studies; Insider Trading","L94: Electric Utilities","Q53: Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling","Q54: Climate; Natural Disasters; Global Warming","Q58: Environmental Economics: Government Policy","",576.338329,576.282397,0,0,0,0,0,0,0.011876,576.282397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,"2013-11-01"
38,"aejpol_5_4_4","aejpol",5,4,4,"Measuring the Environmental Benefits of Wind-Generated Electricity","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/pol.5.4.107","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/pol.5.4.107","http://www.aeaweb.org/aej/pol/data/2011-0166_data.zip","D:/libraries/ScrapAER/html/aejpol_vol_5_issue_4_article_4.html","2013/11",166.79,"MB",NA,"L94: Electric Utilities, L98: Industry Studies: Utilities and Transportation: Government Policy, Q42: Alternative Energy Sources, Q48: Energy: Government Policy, Q51: Valuation of Environmental Effects, Q53: Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling, Q54: Climate; Natural Disasters; Global Warming","L94: Electric Utilities","L98: Industry Studies: Utilities and Transportation: Government Policy","Q42: Alternative Energy Sources","Q48: Energy: Government Policy","Q51: Valuation of Environmental Effects","Q53: Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling","Q54: Climate; Natural Disasters; Global Warming",406.092462,406.047186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026563,406.047186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,"2013-11-01"
39,"aejpol_5_4_5","aejpol",5,4,5,"Death by Market Power: Reform, Competition, and Patient Outcomes in the National Health Service","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/pol.5.4.134","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/pol.5.4.134","http://www.aeaweb.org/aej/pol/data/2011-0211_data.zip","D:/libraries/ScrapAER/html/aejpol_vol_5_issue_4_article_5.html","2013/11",0.55774,"MB",NA,"H51: National Government Expenditures and Health, I11: Analysis of Health Care Markets, I18: Health: Government Policy; Regulation; Public Health, L32: Public Enterprises; Public-Private Enterprises, L33: Comparison of Public and Private Enterprises and Nonprofit Institutions; Privatization; Contracting Out, , ","H51: National Government Expenditures and Health","I11: Analysis of Health Care Markets","I18: Health: Government Policy; Regulation; Public Health","L32: Public Enterprises; Public-Private Enterprises","L33: Comparison of Public and Private Enterprises and Nonprofit Institutions; Privatization; Contracting Out","","",0.714464,0,0,0,0,0,0,0,0.154565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,"2013-11-01"
40,"aejpol_5_4_6","aejpol",5,4,6,"Superstar Cities","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/pol.5.4.167","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/pol.5.4.167","http://www.aeaweb.org/aej/pol/data/2012-0082_data.zip","D:/libraries/ScrapAER/html/aejpol_vol_5_issue_4_article_6.html","2013/11",31.69,"MB",NA,"R11: Regional Economic Activity: Growth, Development, Environmental Issues, and Changes, R23: Urban, Rural, Regional, Real Estate, and Transportation Economics: Regional Migration; Regional Labor Markets; Population; Neighborhood Characteristics, R31: Housing Supply and Markets, R52: Regional Government Analysis: Land Use and Other Regulations, , , ","R11: Regional Economic Activity: Growth, Development, Environmental Issues, and Changes","R23: Urban, Rural, Regional, Real Estate, and Transportation Economics: Regional Migration; Regional Labor Markets; Population; Neighborhood Characteristics","R31: Housing Supply and Markets","R52: Regional Government Analysis: Land Use and Other Regulations","","","",80.470802,12.312872,0,0,0,0,2.792539,0,0.270753,9.491149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.872748,0.029184,0,0,0,0,2013,11,"2013-11-01"
41,"aejpol_5_4_7","aejpol",5,4,7,"State Gun Policy and Cross-State Externalities: Evidence from Crime Gun Tracing","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/pol.5.4.200","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/pol.5.4.200","http://www.aeaweb.org/aej/pol/data/2012-0059_data.zip","D:/libraries/ScrapAER/html/aejpol_vol_5_issue_4_article_7.html","2013/11",0.23129,"MB",NA,"H76: State and Local Government: Other Expenditure Categories, K14: Criminal Law, K42: Illegal Behavior and the Enforcement of Law, , , , ","H76: State and Local Government: Other Expenditure Categories","K14: Criminal Law","K42: Illegal Behavior and the Enforcement of Law","","","","",0.507596,0.403628,0,0,0,0,0,0,0.004982,0.403628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,"2013-11-01"
42,"aejpol_5_4_8","aejpol",5,4,8,"Corruption Dynamics: The Golden Goose Effect","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/pol.5.4.230","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/pol.5.4.230","http://www.aeaweb.org/aej/pol/data/2012-0096_data.zip","D:/libraries/ScrapAER/html/aejpol_vol_5_issue_4_article_8.html","2013/11",0.81964,"MB",NA,"D73: Bureaucracy; Administrative Processes in Public Organizations; Corruption, D82: Asymmetric and Private Information; Mechanism Design, H83: Public Administration; Public Sector Accounting and Audits, J41: Labor Contracts, K42: Illegal Behavior and the Enforcement of Law, O17: Formal and Informal Sectors; Shadow Economy; Institutional Arrangements, O21: Planning Models; Planning Policy","D73: Bureaucracy; Administrative Processes in Public Organizations; Corruption","D82: Asymmetric and Private Information; Mechanism Design","H83: Public Administration; Public Sector Accounting and Audits","J41: Labor Contracts","K42: Illegal Behavior and the Enforcement of Law","O17: Formal and Informal Sectors; Shadow Economy; Institutional Arrangements","O21: Planning Models; Planning Policy",8.744492,8.543984,0,0,0,0,8.543984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108846,0,0,0,0,0,0,0,0,0,0,0,2013,11,"2013-11-01"
43,"aejpol_5_4_9","aejpol",5,4,9,"Bank Bailouts, International Linkages, and Cooperation","FALSE","http://www.aeaweb.org/articles.php?doi=10.1257/pol.5.4.270","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/pol.5.4.270",NA,"D:/libraries/ScrapAER/html/aejpol_vol_5_issue_4_article_9.html","2013/11",0,"MB",NA,"C72: Noncooperative Games, G01: Financial Crises, G21: Banks; Depository Institutions; Micro Finance Institutions; Mortgages, G28: Financial Institutions and Services: Government Policy and Regulation, , , ","C72: Noncooperative Games","G01: Financial Crises","G21: Banks; Depository Institutions; Micro Finance Institutions; Mortgages","G28: Financial Institutions and Services: Government Policy and Regulation","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,11,"2013-11-01"
